amplitude_mean,amplitude_std,amplitude_min,amplitude_max,width_sec_mean,width_sec_std,width_sec_min,width_sec_max,rise_time_sec_mean,rise_time_sec_std,rise_time_sec_min,rise_time_sec_max,slope_up_mean,slope_up_std,slope_up_min,slope_up_max,auc_mean,auc_std,auc_min,auc_max,fall_time_sec_mean,fall_time_sec_std,fall_time_sec_min,fall_time_sec_max,slope_down_mean,slope_down_std,slope_down_min,slope_down_max,bpm_mean,bpm_std,ibi_mean,ibi_std,sdnn,rmssd,num_beats,sd1,sd2,sdppg_b_over_a_mean,sdppg_c_over_a_mean,sdppg_d_over_a_mean,sdppg_e_over_a_mean,sdppg_b_over_a_std,sdppg_c_over_a_std,sdppg_d_over_a_std,sdppg_e_over_a_std,ai_proxy_mean,ai_proxy_std,shannon_entropy,signal_skew,signal_kurtosis,n_valid_beats,n_peaks,n_feet,row_index
259.792437570225,184.8456818968982,153.9383035328646,632.8918222254929,4.9799999999999995,6.00634331353112,1.02,16.82,2.4966666666666666,2.904986517467279,0.66,8.24,161.08533118852333,106.95986826528271,65.1552192535533,358.2038269605176,-150.4373691097613,130.4883664408876,-313.8389660446278,65.27261478953778,2.4833333333333334,3.1113576886411933,0.36,8.58,227.26753666239915,142.59054217009074,85.61242287754945,435.9391785031147,20.682645607295402,13.592298983422005,4.871428571428571,3.9958454615238748,3.9958454615238748,3.4639284057266537,8,2.128765944025891,4.779119170448825,,,,,,,,,0.9961852964848125,0.002674488902660373,2.4724728500824398,0.9627262143584524,5.133367178921956,6,8,7,32
569.36402298062,270.7774443459313,377.895455891249,760.832590069991,13.95,9.291383104791233,7.38,20.52,6.3999999999999995,7.269057710597708,1.26,11.54,182.92353114333864,165.45379065020535,65.93003380155902,299.91702848511824,-330.8162217099713,222.03157005664895,-487.8162505345237,-173.8161928854188,7.550000000000001,2.022325394193526,6.12,8.98,121.70117553494202,79.15964284319061,65.7268552842168,177.67549578566727,10.485834880563702,11.233181682529722,11.066666666666668,7.729691671297979,7.729691671297979,11.178380920330099,4,6.993286065934956,5.54600106182624,,,,,,,,,0.9951914425800517,0.0063048745001191555,2.492718926479557,1.084249026035268,5.233027760825211,2,4,3,33
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,2.4173124810529516,-1.4747428772844842,6.918117298080793,0,2,1,34
342.8472986751698,145.21700953888705,110.5668269321977,590.3403964997972,0.9084848484848483,0.572997170652489,0.42,2.78,0.46484848484848484,0.32295627811788635,0.16,1.42,975.9652507056932,590.8882714948925,173.9055482896529,2215.545862732248,-27.097185998714618,163.80223033338868,-520.7841027726664,340.6580711029606,0.44363636363636366,0.4509283353664567,0.18,2.58,1024.07079087506,625.9084047593553,167.6117320288175,3182.822479326887,85.14039028915955,40.64736429178282,1.006470588235294,0.7855315990131322,0.7855315990131322,0.8321494620996444,35,0.5882273256090751,0.9229359450880191,,,,,,,,,0.9886197949240026,0.008746986979730212,2.9308882471248032,0.16182601561292007,0.6458628644816056,33,35,34,35
141.0002397360694,43.65493803526619,95.92081945189697,307.27416840445244,1.2016,0.7285355173222512,0.88,3.66,0.6976,0.40084577250275866,0.52,2.4,216.77289849431057,50.043951531893484,117.07504037411258,294.29416012461706,-28.471870477280987,268.0944187127771,-1118.936353055784,213.8512988735065,0.504,0.6685805860178712,0.26,3.14,407.9212753879335,89.63051146437083,139.7870916963927,561.7828276212505,57.88648015018128,18.18469325087607,1.2815384615384615,0.8325752449247686,0.8325752449247686,0.8220364955401921,27,0.5772902216389951,0.9998887038657568,,,,,,,,,0.9902105187017827,0.005571265259833899,2.563627705070077,1.1491268379151967,5.286056246367545,25,27,26,36
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,2.452900843673329,-1.0173016677757254,4.7320440395709475,0,1,0,37
262.8476126312171,99.0855726031667,145.67843136322827,368.2277867071761,4.191999999999999,1.7736177716746073,1.26,5.68,1.548,1.1741039136294538,0.34,3.3,257.9588942982801,167.0175509101852,106.7252219448436,442.6511520905833,-92.4371930635697,246.94739718669345,-351.9834747308834,242.488200047302,2.644,1.6901715889222608,0.66,5.34,146.916141757552,163.10143629750738,58.20161022571217,437.48769448589024,19.952734368143272,20.334748606503723,5.156666666666667,3.0527736022618295,3.0527736022618295,4.4078656966836,7,3.0915756500528984,2.444286762591038,,,,,,,,,0.9983288634147431,0.001191603012238712,2.7676177555829904,-0.8941280211407773,3.0671099639699095,5,7,6,38
1052.7823175292026,704.9631006083026,273.14033063792965,2688.0775576451756,1.559,0.7666873376313257,0.48,3.28,0.7589999999999999,0.35744561603277863,0.24,1.26,1609.7530517062203,1006.8337657989762,325.823856690498,3247.622595358465,-89.40694300012761,785.0191370595481,-2586.935416341188,1260.0804913460238,0.7999999999999999,0.6255608010333398,0.24,2.08,1861.7304421454223,1328.627335408913,242.7189773933029,4891.9182666639335,48.44424486108384,28.605882928428755,1.6152380952380954,0.7775063925629103,0.7775063925629103,1.0240800749941383,22,0.7240341842758531,0.7919810038320609,,,,,,,,,0.9930278392113177,0.006547800723273829,3.0784013045946654,0.40323263506007306,0.5281674964872618,20,22,21,39
554.6193610363512,123.4234734665899,349.9970747516404,927.6956366047426,0.958125,0.17154774563443867,0.86,1.84,0.6331249999999999,0.17216716370453605,0.48,1.52,892.843847100381,173.00787835280363,407.2031737041615,1364.2582891246213,11.870453364976541,274.1096631540553,-696.6977289793801,673.4414229799739,0.325,0.03212877315609995,0.28,0.38,1622.1021532561026,268.7392665488095,1139.1929011579537,2088.1450891947684,63.85154298009295,7.041466919166256,0.9575757575757575,0.17362010077735643,0.17362010077735643,0.24525496936861443,34,0.17341244188350502,0.16849064772284628,,,,,,,,,0.9913282574209568,0.0059428776093686,2.7174364479770703,-0.834409181359537,3.525638515649238,32,34,33,40
167.27506634693373,72.06162848935874,95.49784913080528,383.0007928281793,1.7422222222222221,0.9477624147281016,0.96,4.48,0.8866666666666665,0.4260902969752663,0.3,2.02,203.6453993440431,75.46449119507577,102.20110525603094,371.2525086595872,18.01290274541421,203.328523640348,-403.64133038151004,362.5230947749842,0.8555555555555556,0.9812490373002228,0.28,3.8,292.51321407949456,134.2232437056819,57.43976981158097,536.9717823902299,44.98806204155548,20.664844003781482,1.7073684210526314,0.992151657903519,0.992151657903519,1.240241911886548,20,0.8762056948873856,1.0475571801199564,,,,,,,,,0.9932011759077221,0.003973585676581469,2.935257942777569,-1.0959693354852162,1.8545298109768211,18,20,19,41
1556.3569720556557,,1556.3569720556557,1556.3569720556557,5.9,,5.9,5.9,5.58,,5.58,5.58,278.91702008165873,,278.91702008165873,278.91702008165873,852.1775665092007,,852.1775665092007,852.1775665092007,0.32,,0.32,0.32,1191.4969926550068,,1191.4969926550068,1191.4969926550068,38.9792899408284,50.94097669198945,10.540000000000001,13.774440097513947,13.774440097513947,19.48,3,0.0,13.774440097513947,,,,,,,,,0.9962803900509368,,2.6311196334662115,-0.9753393513135244,4.6040445767979925,1,3,2,42
