amplitude_mean,amplitude_std,amplitude_min,amplitude_max,width_mean,width_std,width_min,width_max,rise_time_mean,rise_time_std,rise_time_min,rise_time_max,slope_mean,slope_std,slope_min,slope_max,auc_mean,auc_std,auc_min,auc_max,shannon_entropy,signal_skew,signal_kurtosis,row_index
306.26424509683613,329.0867291825423,101.4953696602101,868.4233785597028,6.268,7.412996694994541,0.86,18.88,2.724,4.122630228385757,0.28,10.0,202.1799405423264,140.36248911807388,86.84233785597027,446.89186979427063,-154.7619815061138,524.9545325639908,-923.6031395098732,323.00229765130166,2.1002286150222425,1.341262679845553,6.588284848781459,59
266.7123180086158,148.44141296047286,125.58354030181371,543.8586777220232,3.4844444444444442,6.404676243010084,1.16,20.56,2.2666666666666666,3.9891603126472615,0.7,12.9,222.21596592910532,122.99986417747952,42.15958742031188,429.26020704572244,-48.886712431184044,138.0701001073017,-242.15448473051137,138.26916016653155,2.17031669265641,1.2504876601110058,5.9386661505611045,60
239.77272287848083,123.53592590109733,112.54025571976472,464.21472080114467,2.4622222222222225,1.2884271203465272,0.5,4.08,1.0955555555555554,0.7658183712720515,0.22,2.3,347.0234791743779,351.7143132569325,110.43685900851474,1221.6176863188018,-101.54198733343843,380.621588353516,-930.2310468022351,375.85283411225356,2.233456139549876,-1.0119008291032272,5.026680716443828,61
297.5740351349475,113.14155521930671,142.50490551417548,390.293587600746,5.0,3.9324631805862684,2.6,10.88,1.8699999999999999,1.4127514525445257,0.8,3.94,195.75258754121765,95.63642645328609,94.52517585001924,325.244656333955,-62.21955933312421,225.51262393831806,-238.33726512860926,236.28504769372103,2.1558120165822654,-1.2122907714299118,5.942989708182944,62
490.70790040589503,194.62562900561113,144.77214448712388,860.6606249526901,1.2637037037037033,0.7320999729342779,0.5,2.94,0.6614814814814814,0.4075414438925549,0.2,1.7,942.099089936525,535.9362298768813,269.82451906185287,2136.9806913013404,21.740625959788403,332.86197639229704,-598.4166421120515,772.0150136407725,2.684339579844966,0.11817687992976904,-0.1917678213152012,63
458.4777685275526,562.3149685255052,117.8603138841944,2704.740117026166,1.6094736842105264,2.3277110208295246,0.36,8.98,0.8831578947368421,1.4995445702374621,0.2,7.02,721.4990405672464,451.51816660376824,113.32722488864846,1754.505343914806,-59.524997637807076,459.75690234402947,-1861.8463750570788,360.83626197708423,2.0754530683317007,-0.8112440550292249,4.569601643223342,64
262.8362003154225,179.56892784703192,107.37196816738947,539.4101356644721,5.256,4.996506779741223,0.92,12.7,2.3080000000000003,2.373082383736393,0.28,5.28,220.59054085279368,154.13485660661027,78.08331388891902,390.77693751588674,37.071969907633104,646.2587377516945,-617.9086427534139,1100.0813955424474,2.679931097279441,-0.32579826449941496,-0.30276188491866174,66
423.62424951599945,199.6096412710515,110.62920893278164,833.1053534962223,1.1116129032258062,0.48196194022760447,0.48,2.74,0.6225806451612903,0.44436447309189403,0.22,2.08,946.3772780727248,675.5113881411146,122.19054735424129,2520.220180256357,1.3709188319369332,163.84006547011893,-537.7463189554721,326.56435666201673,2.3697591935027558,0.5013886599358865,1.875314014660562,67
305.5614564364133,157.03682529279791,103.81500382169038,614.5203349350298,1.790769230769231,0.7153840639644966,0.78,3.06,0.8184615384615385,0.5373057192115452,0.34,1.96,468.6073576927826,314.30377615759994,150.69492879006458,1335.4860240536768,-169.91165137155667,607.0695740443259,-1280.3554077679569,704.5041452335518,2.256441296647866,-0.9380110265369498,4.282422556075146,68
275.6900057930585,269.53838839421957,119.71317858587602,586.9258520704923,9.746666666666666,7.985820767668989,4.08,18.88,4.56,5.185672569686598,1.08,10.52,74.8454931267821,31.19476403057443,55.79143080517988,110.84553572766298,-83.25147312001577,429.9278327824324,-553.0384840074297,290.61348515520166,2.0993414493584406,1.1345528733840393,5.86301956028664,69
475.3957397706067,525.4537734243661,100.61700051082875,2181.7247459507525,1.1978571428571427,1.2719345346036721,0.36,7.0,0.64,1.200296259725536,0.2,6.64,1163.0337474368364,1315.1611532868878,221.28430722193252,5201.390462397279,-200.60109186955216,1450.8966798111774,-3600.174264062083,3979.939247037537,2.141023264335417,1.047117429581037,4.924831720669677,70
451.13030100503687,233.08238595215934,136.55315618041442,923.2108323193205,2.2842857142857143,2.865370735271346,0.88,9.84,1.47,2.1436238188924555,0.54,8.42,633.9355359846862,476.43305763412735,63.679569103811204,1489.0497295472912,-61.86958903428876,444.12260742157963,-454.8549138209222,1278.9484288671574,2.223155221429322,0.7502317401799693,4.0623263870476825,71
538.545673594897,606.0887390584109,107.48355857418011,2644.34032984053,2.1174999999999997,1.165318268399954,0.58,5.24,0.8775,0.6304231383232483,0.32,2.74,707.646059766301,588.0146794099545,121.28259095524739,2203.6169415337754,70.67892200949899,844.2444369635252,-2708.7640587914398,1202.709521074845,2.4337475485414646,-0.9800841277914344,1.8996259796508914,72
