ir_mean,ir_median,ir_std,ir_min,ir_max,ir_range,ir_skewness,ir_kurtosis,ir_num_peaks,ir_mean_peak_amplitude,ir_dominant_freq,ir_total_energy
60929.63313609468,60981.36503335253,348.82459652192404,60069.791723873226,61535.00415101566,1465.2124271424327,-0.3288937656103936,-0.7375917513534183,53.0,60975.27809019709,0.005,148501674907929.0
56822.47928994084,56958.67471457448,276.3105424034356,56008.56329082093,57104.33343528736,1095.7701444664344,-0.9738113933505992,-0.1376945757155208,45.0,56911.069864375706,0.005,129154820006863.88
61548.757396449706,61468.493895971886,252.25387621718832,61038.796954509744,62295.16908011837,1256.3721256086285,1.0967356754431037,0.4788475713162805,51.0,61604.62537982644,0.005,151532526762603.56
54095.17751479291,54135.95027096704,165.3663080127777,53800.192277696486,54423.96078594826,623.7685082517783,-0.330245277648247,-1.105558309233449,45.0,54124.09069187893,0.005,117052623054911.23
52829.07692307693,53232.06022108375,1195.4488102751077,50601.80922776308,54390.64809564977,3788.8388678866895,-0.4531543430611152,-1.2753705246997464,42.0,52979.52311714773,0.005,111693618656094.72
57703.43195266273,57883.64102450531,572.1126604587035,55898.55279293384,58909.83064008221,3011.277847148376,-1.3680980518927597,1.6821061007153435,42.0,57847.38256822348,0.005,133200534880473.44
55891.869822485205,55865.77552467055,81.96828424374067,55730.10588217663,56083.34160356312,353.2357213864961,0.4227046921441332,-0.8569126393823772,58.0,55902.13926341231,0.005,124956313242130.16
52761.88165680473,52642.63282278567,537.7493841893921,51808.590472274125,53515.99414440762,1707.4036721334924,-0.0399193578976927,-1.2885871946445353,32.0,52822.53861318233,0.005,111364213214674.52
56252.05917159764,56263.23817785503,233.91460800043964,55620.49865525625,56724.05979016802,1103.5611349117753,-0.3803311163518361,-0.3582356146861576,43.0,56433.3858847348,0.01,126573955083550.23
53488.84615384616,53626.79968203671,410.16104500578473,52165.70192013195,54273.27825749209,2107.576337360144,-1.3576689699479092,1.1660064915847848,46.0,53583.12196256773,0.005,114448995798106.52
52144.24852071006,52180.91391779748,207.1100893849201,51629.45573426194,52502.10571701101,872.649982749077,-0.4046569004895325,-0.8997993464578924,54.0,52175.68720270373,0.005,108762621935147.92
56770.88165680473,56854.33068877887,539.9454039524027,55123.00000000003,58247.71505819773,3124.715058197704,-0.153194399573944,0.4082395553296312,49.0,56994.93302999021,0.005,128928981805207.12
55288.1952662722,55371.51999919881,494.88510743746247,54241.19229755892,55928.79877158125,1687.60647402233,-0.2607745183458119,-1.2981406498164232,44.0,55396.566112662,0.005,122281177882840.28
47969.23076923077,47749.363257786,729.5417058617801,46954.4294014273,50032.85724931061,3078.4278478833075,1.036764050368191,0.1125279926748898,37.0,48079.096335104216,0.01,92063173267692.28
58568.70414201183,58565.97202469486,77.46078248430346,58377.13919614112,58785.57048492964,408.4312887885171,0.107995956989491,-0.0260814692234929,51.0,58600.7855560025,0.02,137211964201893.5
63101.23668639053,63158.13304009178,329.2272333791445,62058.00000000005,63683.03812237748,1625.038122377424,-0.6653114790055836,0.0175153841214492,43.0,63223.818074259856,0.005,159274978476923.12
57888.91715976331,57869.517779297705,205.39741879188853,57593.97551883946,58625.29845079294,1031.3229319534803,0.6188035577480689,0.3944098214540199,41.0,57915.81580055621,0.005,134046756721183.4
53920.74556213016,53993.200333639164,314.34447673574647,53341.16645143942,55355.41869195275,2014.252240513328,0.2958352739520588,0.9013581551329336,49.0,53993.79279367812,0.005,116301824577041.42
51202.78106508877,51153.22338642884,261.5507564916417,50883.545573935946,51865.854643295614,982.3090693596678,0.9225368341512402,-0.1729625810270025,49.0,51222.59575269212,0.005,104871727903905.4
49862.52071005917,50337.73931459339,2093.829135998095,45062.39251171509,52852.96756488524,7790.575053170149,-0.8853294196493404,-0.1788191614257983,41.0,49872.47048712842,0.005,99626203680473.36
61828.86982248523,62018.9449471767,526.8575879353527,59724.16877037402,62556.65205299898,2832.483282624962,-1.9549968476245956,4.445732215684079,41.0,61980.385468335786,0.005,152923468897751.56
61311.22485207101,61450.623852631776,460.7117175844911,60147.98583267607,61887.78428295318,1739.7984502771142,-0.4999299148401473,-1.0270221519581235,40.0,61504.38561235075,0.005,150371141925917.2
45055.656804733735,45079.0929907222,1229.4271434907907,42793.22985013556,48894.69511868568,6101.4652685501205,0.4499894780954001,0.054234894609594,41.0,45307.05569999436,0.005,81260948048284.02
54894.319526627216,55879.39108938748,2555.481381886593,49429.67590077221,57565.08916520622,8135.413264434013,-0.7634810236183864,-0.8425825519122929,34.0,55501.21358469122,0.005,120796672055384.62
51050.224852071005,51058.47670233992,69.87196471675901,50823.1866008825,51277.01358620031,453.8269853178063,-0.7096314340423587,1.883108391407947,47.0,51069.08763984038,0.01,104245213581538.44
